character,pinyin,definition_en,learning_band,frequency_rank,token,frequency_per_million,coverage_rate_pct,rank_3500,rank_7000,in_3500,in_7000,in_corpus,source
漎,cóng,a place where small streams flow into a large one,Corpus/General Extension,7599.0,65.0,0.034240754414215334,99.99594399826655,,,False,False,True,corpus
盜,dào,,Corpus/General Extension,7600.0,65.0,0.034240754414215334,99.995947422342,,,False,False,True,corpus
氡,dōng,radon (chemistry),Corpus/General Extension,7601.0,65.0,0.034240754414215334,99.99595084641744,,2852.0,False,True,True,"7000, corpus"
钬,huǒ,holmium (chemistry),Corpus/General Extension,7602.0,65.0,0.034240754414215334,99.99595427049289,,6149.0,False,True,True,"7000, corpus"
唻,lài,,Corpus/General Extension,7603.0,65.0,0.034240754414215334,99.99595769456833,,,False,False,True,corpus
墚,liáng,,Corpus/General Extension,7604.0,65.0,0.034240754414215334,99.99596111864378,,,False,False,True,corpus
鳴,míng,,Corpus/General Extension,7605.0,65.0,0.034240754414215334,99.99596454271922,,,False,False,True,corpus
寢,qǐn,,Corpus/General Extension,7606.0,65.0,0.034240754414215334,99.99596796679467,,,False,False,True,corpus
苘,qǐng,Indian mallow (Abutilon theophrasti); Indian hemp (cannabis),Corpus/General Extension,7607.0,65.0,0.034240754414215334,99.99597139087011,,4858.0,False,True,True,"7000, corpus"
饣,shí,"""to eat"" or ""food"" radical in Chinese characters (Kangxi radical 184)",Corpus/General Extension,7608.0,65.0,0.034240754414215334,99.99597481494555,,,False,False,True,corpus
瑱,zhèn,"(literary) jade pendants attached to an official hat and hanging beside each ear, symbolizing refusal to listen to malicious talk; (literary) to fill up",Corpus/General Extension,7609.0,65.0,0.034240754414215334,99.995978239021,,,False,False,True,corpus
穸,xī,tomb,Corpus/General Extension,7610.0,65.0,0.034240754414215334,99.99598166309644,,4119.0,False,True,True,"7000, corpus"
翛,xiāo,hastiness,Corpus/General Extension,7611.0,65.0,0.034240754414215334,99.99598508717189,,,False,False,True,corpus
洨,xiáo,Xiao River in Hebei province,Corpus/General Extension,7612.0,65.0,0.034240754414215334,99.99598851124733,,2990.0,False,True,True,"7000, corpus"
晹,yì,,Corpus/General Extension,7613.0,65.0,0.034240754414215334,99.99599193532278,,,False,False,True,corpus
針,zhēn,,Corpus/General Extension,7614.0,65.0,0.034240754414215334,99.99599535939822,,,False,False,True,corpus
丒,chǒu,,Corpus/General Extension,7615.0,64.0,0.033713973577073564,99.99599873079558,,,False,False,True,corpus
尷,gān,,Corpus/General Extension,7616.0,64.0,0.033713973577073564,99.99600210219293,,,False,False,True,corpus
觏,gòu,complete; meet unexpectedly; see,Corpus/General Extension,7617.0,64.0,0.033713973577073564,99.99600547359029,,5419.0,False,True,True,"7000, corpus"
骺,hóu,(anatomy) epiphysis,Corpus/General Extension,7618.0,64.0,0.033713973577073564,99.99600884498764,,6717.0,False,True,True,"7000, corpus"
媩,hú,(used in female names) (old),Corpus/General Extension,7619.0,64.0,0.033713973577073564,99.996012216385,,,False,False,True,corpus
嚄,huō,(interj.) oh!,Corpus/General Extension,7620.0,64.0,0.033713973577073564,99.99601558778235,,954.0,False,True,True,"7000, corpus"
枧,jiǎn,bamboo conduit; wooden peg; spout; same as 筧|笕,Corpus/General Extension,7621.0,64.0,0.033713973577073564,99.99601895917971,,2524.0,False,True,True,"7000, corpus"
俫,lái,,Corpus/General Extension,7622.0,64.0,0.033713973577073564,99.99602233057706,,,False,False,True,corpus
瑯,láng,,Corpus/General Extension,7623.0,64.0,0.033713973577073564,99.99602570197442,,,False,False,True,corpus
髎,liáo,(literary) hip bone; (TCM) space between two joints,Corpus/General Extension,7624.0,64.0,0.033713973577073564,99.99602907337177,,,False,False,True,corpus
凜,lǐn,,Corpus/General Extension,7625.0,64.0,0.033713973577073564,99.99603244476913,,,False,False,True,corpus
鹨,liù,pipit (genus Anthus),Corpus/General Extension,7626.0,64.0,0.033713973577073564,99.99603581616648,,6912.0,False,True,True,"7000, corpus"
毎,měi,,Corpus/General Extension,7627.0,64.0,0.033713973577073564,99.99603918756384,,,False,False,True,corpus
麵,miàn,,Corpus/General Extension,7628.0,64.0,0.033713973577073564,99.9960425589612,,,False,False,True,corpus
瘼,mò,distress; sickness,Corpus/General Extension,7629.0,64.0,0.033713973577073564,99.99604593035855,,3771.0,False,True,True,"7000, corpus"
桤,qī,alder,Corpus/General Extension,7630.0,64.0,0.033713973577073564,99.9960493017559,,2612.0,False,True,True,"7000, corpus"
軀,qū,,Corpus/General Extension,7631.0,64.0,0.033713973577073564,99.99605267315326,,,False,False,True,corpus
毵,sān,long-haired; shaggy,Corpus/General Extension,7632.0,64.0,0.033713973577073564,99.99605604455061,,2833.0,False,True,True,"7000, corpus"
獸,shòu,,Corpus/General Extension,7633.0,64.0,0.033713973577073564,99.99605941594797,,,False,False,True,corpus
谞,xū,(literary) ability and wisdom; scheme; stratagem,Corpus/General Extension,7634.0,64.0,0.033713973577073564,99.99606278734532,,,False,False,True,corpus
糈,xǔ,official pay; sacrificial rice,Corpus/General Extension,7635.0,64.0,0.033713973577073564,99.99606615874268,,4306.0,False,True,True,"7000, corpus"
镟,xuàn,to shape on a lathe; to peel with a knife; to turn in (a screw),Corpus/General Extension,7636.0,64.0,0.033713973577073564,99.99606953014003,,,False,False,True,corpus
頉,yí,,Corpus/General Extension,7637.0,64.0,0.033713973577073564,99.99607290153739,,,False,False,True,corpus
諸,zhū,,Corpus/General Extension,7638.0,64.0,0.033713973577073564,99.99607627293474,,,False,False,True,corpus
酲,chéng,(literary) inebriated; hungover,Corpus/General Extension,7639.0,63.0,0.03318719273993179,99.99607959165402,,6063.0,False,True,True,"7000, corpus"
楱,zòu,,Corpus/General Extension,7640.0,63.0,0.03318719273993179,99.9960829103733,,,False,False,True,corpus
帯,dài,,Corpus/General Extension,7641.0,63.0,0.03318719273993179,99.99608622909258,,,False,False,True,corpus
峎,ěn,,Corpus/General Extension,7642.0,63.0,0.03318719273993179,99.99608954781186,,,False,False,True,corpus
岣,gǒu,name of a hill in Hunan,Corpus/General Extension,7643.0,63.0,0.03318719273993179,99.99609286653114,,1486.0,False,True,True,"7000, corpus"
嶲,xī,,Corpus/General Extension,7644.0,63.0,0.03318719273993179,99.99609618525042,,,False,False,True,corpus
喨,liàng,used in 嘹喨[liao2 liang4],Corpus/General Extension,7645.0,63.0,0.03318719273993179,99.9960995039697,,,False,False,True,corpus
苶,nié,weary; tired,Corpus/General Extension,7646.0,63.0,0.03318719273993179,99.99610282268898,,,False,False,True,corpus
肷,qiǎn,(usu. of an animal) the part of the side of the body between the ribs and the hipbone,Corpus/General Extension,7647.0,63.0,0.03318719273993179,99.99610614140826,,4626.0,False,True,True,"7000, corpus"
傾,qīng,,Corpus/General Extension,7648.0,63.0,0.03318719273993179,99.99610946012754,,,False,False,True,corpus
睱,xià,,Corpus/General Extension,7649.0,63.0,0.03318719273993179,99.99611277884682,,,False,False,True,corpus
铦,xiān,fish-spear; sharp,Corpus/General Extension,7650.0,63.0,0.03318719273993179,99.9961160975661,,,False,False,True,corpus
曌,zhào,name invented for herself by Tang empress Wu Zetian 武則天|武则天[Wu3 Ze2 tian1],Corpus/General Extension,7651.0,63.0,0.03318719273993179,99.99611941628538,,,False,False,True,corpus
憤,fèn,,Corpus/General Extension,7652.0,62.0,0.03266041190279002,99.99612268232657,,,False,False,True,corpus
柺,guǎi,,Corpus/General Extension,7653.0,62.0,0.03266041190279002,99.99612594836776,,,False,False,True,corpus
扞,gǎn,,Corpus/General Extension,7654.0,62.0,0.03266041190279002,99.99612921440895,,,False,False,True,corpus
積,jī,,Corpus/General Extension,7655.0,62.0,0.03266041190279002,99.99613248045014,,,False,False,True,corpus
麿,mí,,Corpus/General Extension,7656.0,62.0,0.03266041190279002,99.99613574649133,,,False,False,True,corpus
挻,shān,,Corpus/General Extension,7657.0,62.0,0.03266041190279002,99.99613901253252,,,False,False,True,corpus
蕬,sī,,Corpus/General Extension,7658.0,62.0,0.03266041190279002,99.99614227857371,,,False,False,True,corpus
辒,wēn,hearse,Corpus/General Extension,7659.0,62.0,0.03266041190279002,99.9961455446149,,5847.0,False,True,True,"7000, corpus"
懲,chéng,,Corpus/General Extension,7660.0,61.0,0.03213363106564824,99.996148757978,,,False,False,True,corpus
餓,è,,Corpus/General Extension,7661.0,61.0,0.03213363106564824,99.9961519713411,,,False,False,True,corpus
铒,ěr,erbium (chemistry),Corpus/General Extension,7662.0,61.0,0.03213363106564824,99.99615518470421,,6183.0,False,True,True,"7000, corpus"
戶,hù,,Corpus/General Extension,7663.0,61.0,0.03213363106564824,99.99615839806731,,,False,False,True,corpus
鲣,jiān,bonito,Corpus/General Extension,7664.0,61.0,0.03213363106564824,99.99616161143041,,6790.0,False,True,True,"7000, corpus"
鑑,jiàn,,Corpus/General Extension,7665.0,61.0,0.03213363106564824,99.99616482479351,,,False,False,True,corpus
蛑,móu,marine crab,Corpus/General Extension,7666.0,61.0,0.03213363106564824,99.99616803815661,,5201.0,False,True,True,"7000, corpus"
笢,mǐn,,Corpus/General Extension,7667.0,61.0,0.03213363106564824,99.99617125151971,,,False,False,True,corpus
農,nóng,,Corpus/General Extension,7668.0,61.0,0.03213363106564824,99.99617446488281,,,False,False,True,corpus
啟,qǐ,,Corpus/General Extension,7669.0,61.0,0.03213363106564824,99.99617767824591,,,False,False,True,corpus
葇,róu,Elsholtria paltrini,Corpus/General Extension,7670.0,61.0,0.03213363106564824,99.99618089160901,,,False,False,True,corpus
裼,tì,baby's quilt,Corpus/General Extension,7671.0,61.0,0.03213363106564824,99.99618410497212,,5379.0,False,True,True,"7000, corpus"
塼,zhuān,,Corpus/General Extension,7672.0,61.0,0.03213363106564824,99.99618731833522,,,False,False,True,corpus
熺,xī,,Corpus/General Extension,7673.0,61.0,0.03213363106564824,99.99619053169832,,,False,False,True,corpus
黡,yǎn,black spots on body,Corpus/General Extension,7674.0,61.0,0.03213363106564824,99.99619374506142,,,False,False,True,corpus
煐,yīng,(used in names); British thermal unit (BTU),Corpus/General Extension,7675.0,61.0,0.03213363106564824,99.99619695842452,,,False,False,True,corpus
湲,yuán,rushing (water),Corpus/General Extension,7676.0,61.0,0.03213363106564824,99.99620017178762,,3137.0,False,True,True,"7000, corpus"
帳,zhàng,,Corpus/General Extension,7677.0,61.0,0.03213363106564824,99.99620338515072,,,False,False,True,corpus
酎,zhòu,strong wine,Corpus/General Extension,7678.0,61.0,0.03213363106564824,99.99620659851382,,6042.0,False,True,True,"7000, corpus"
毳,cuì,crisp; brittle; fine animal hair,Corpus/General Extension,7679.0,60.0,0.03160685022850646,99.99620975919885,,2832.0,False,True,True,"7000, corpus"
坫,diàn,stand for goblets,Corpus/General Extension,7680.0,60.0,0.03160685022850646,99.99621291988387,,1033.0,False,True,True,"7000, corpus"
額,é,,Corpus/General Extension,7681.0,60.0,0.03160685022850646,99.9962160805689,,,False,False,True,corpus
酐,gān,anhydride,Corpus/General Extension,7682.0,60.0,0.03160685022850646,99.99621924125393,,6044.0,False,True,True,"7000, corpus"
鈴,líng,,Corpus/General Extension,7683.0,60.0,0.03160685022850646,99.99622240193895,,,False,False,True,corpus
痲,má,leprosy; numb,Corpus/General Extension,7684.0,60.0,0.03160685022850646,99.99622556262398,,,False,False,True,corpus
潵,sǎ,name of a river in Hebei Province,Corpus/General Extension,7685.0,60.0,0.03160685022850646,99.996228723309,,3226.0,False,True,True,"7000, corpus"
埜,yě,,Corpus/General Extension,7686.0,60.0,0.03160685022850646,99.99623188399403,,,False,False,True,corpus
匚,fāng,"""right open box"" radical (Kangxi radical 22), occurring in 区, 医, 匹 etc",Corpus/General Extension,7687.0,59.0,0.03108006939136469,99.99623499200096,,,False,False,True,corpus
蕡,fén,hemp seeds; luxurious; abundant,Corpus/General Extension,7688.0,59.0,0.03108006939136469,99.9962381000079,,,False,False,True,corpus
夬,guài,decisive,Corpus/General Extension,7689.0,59.0,0.03108006939136469,99.99624120801484,,1166.0,False,True,True,"7000, corpus"
铪,hā,hafnium (chemistry),Corpus/General Extension,7690.0,59.0,0.03108006939136469,99.99624431602177,,6203.0,False,True,True,"7000, corpus"
滉,huàng,bright expanse of water,Corpus/General Extension,7691.0,59.0,0.03108006939136469,99.99624742402871,,,False,False,True,corpus
獎,jiǎng,,Corpus/General Extension,7692.0,59.0,0.03108006939136469,99.99625053203565,,,False,False,True,corpus
贶,kuàng,to bestow; to confer,Corpus/General Extension,7693.0,59.0,0.03108006939136469,99.99625364004258,,5635.0,False,True,True,"7000, corpus"
靣,miàn,,Corpus/General Extension,7694.0,59.0,0.03108006939136469,99.99625674804952,,,False,False,True,corpus
紕,pī,,Corpus/General Extension,7695.0,59.0,0.03108006939136469,99.99625985605645,,,False,False,True,corpus
伹,qū,clumsy and dumb; slow-witted,Corpus/General Extension,7696.0,59.0,0.03108006939136469,99.99626296406339,,,False,False,True,corpus
胂,shèn,arsine,Corpus/General Extension,7697.0,59.0,0.03108006939136469,99.99626607207033,,4634.0,False,True,True,"7000, corpus"
钘,xíng,long-necked wine flask,Corpus/General Extension,7698.0,59.0,0.03108006939136469,99.99626918007726,,6130.0,False,True,True,"7000, corpus"
閻,yán,,Corpus/General Extension,7699.0,59.0,0.03108006939136469,99.9962722880842,,,False,False,True,corpus
